timestamp,angular_velocity,linear_velocity
2024-11-13 21:54:54.134333,0.0,0.0
2024-11-13 21:54:54.234834,0.0,0.0
2024-11-13 21:54:54.335519,0.0,0.0
2024-11-13 21:54:54.435870,0.0,0.0
2024-11-13 21:54:54.537080,0.0,0.0
2024-11-13 21:54:54.637098,0.0,0.0
2024-11-13 21:54:54.737594,0.0,0.0
2024-11-13 21:54:54.838138,0.0,0.0
2024-11-13 21:54:54.939127,0.0,0.0
2024-11-13 21:54:55.039675,0.0,0.0
2024-11-13 21:54:55.140352,0.0,0.0
2024-11-13 21:54:55.240836,0.0,0.0
2024-11-13 21:54:55.341433,0.0,0.0
2024-11-13 21:54:55.441995,0.0,0.0
2024-11-13 21:54:55.542769,0.0,0.0
2024-11-13 21:54:55.643310,0.0,0.0
2024-11-13 21:54:55.744362,0.0,0.0
2024-11-13 21:54:55.844770,0.0,0.0
2024-11-13 21:54:55.945253,0.0,0.0
2024-11-13 21:54:56.045502,0.0,0.0
2024-11-13 21:54:56.146792,0.0,0.0
2024-11-13 21:54:56.246847,0.0,0.0
2024-11-13 21:54:56.347199,0.0,0.0
2024-11-13 21:54:56.447346,0.0,0.0
2024-11-13 21:54:56.548375,0.0,0.0
2024-11-13 21:54:56.648655,0.0,0.0
2024-11-13 21:54:56.749214,0.0,0.0
2024-11-13 21:54:56.849681,0.0,0.0
2024-11-13 21:54:56.950105,0.0,0.0
2024-11-13 21:54:57.051251,0.0,0.0
2024-11-13 21:54:57.151708,0.0,0.0
2024-11-13 21:54:57.252113,0.0,0.0
2024-11-13 21:54:57.352538,0.0,0.0
2024-11-13 21:54:57.452897,0.0,0.0
2024-11-13 21:54:57.553357,0.0,0.0
2024-11-13 21:54:57.653891,0.0,0.0
2024-11-13 21:54:57.754518,0.0,0.0
2024-11-13 21:54:57.854925,0.0,0.0
2024-11-13 21:54:57.955608,0.0,0.0
2024-11-13 21:54:58.056283,0.0,0.0
2024-11-13 21:54:58.156525,0.0,0.0
2024-11-13 21:54:58.257160,0.0,0.0
2024-11-13 21:54:58.357655,0.0,0.0
2024-11-13 21:54:58.457851,0.0,0.0
2024-11-13 21:54:58.558204,0.0,0.0
2024-11-13 21:54:58.659275,0.0,0.0
2024-11-13 21:54:58.759571,0.0,0.0
2024-11-13 21:54:58.860120,0.0,0.0
2024-11-13 21:54:58.960568,0.0,0.0
2024-11-13 21:54:59.061079,0.0,0.0
2024-11-13 21:54:59.161377,0.0,0.0
2024-11-13 21:54:59.261829,0.0,0.0
2024-11-13 21:54:59.362320,0.0,0.0
2024-11-13 21:54:59.462692,0.0,0.0
2024-11-13 21:54:59.563080,0.0,0.0
2024-11-13 21:54:59.663780,0.0,0.0
2024-11-13 21:54:59.763754,0.0,0.0
2024-11-13 21:54:59.864030,0.0,0.0
2024-11-13 21:54:59.964511,0.0,0.0
2024-11-13 21:55:00.065065,0.0,0.0
2024-11-13 21:55:00.165360,0.0,0.0
2024-11-13 21:55:00.265681,0.0,0.0
2024-11-13 21:55:00.366980,0.0,0.0
2024-11-13 21:55:00.467061,0.0,0.0
2024-11-13 21:55:00.567451,0.0,0.0
2024-11-13 21:55:00.667730,0.0,0.0
2024-11-13 21:55:00.768192,0.0,0.0
2024-11-13 21:55:00.868823,0.0,0.0
2024-11-13 21:55:00.969505,0.0,0.0
2024-11-13 21:55:01.070034,0.0,0.0
2024-11-13 21:55:01.170474,0.0,0.0
2024-11-13 21:55:01.271002,0.0,0.0
2024-11-13 21:55:01.371432,0.0,0.0
2024-11-13 21:55:01.472431,0.0,0.0
2024-11-13 21:55:01.572429,0.0,0.0
2024-11-13 21:55:01.672825,0.0,0.0
2024-11-13 21:55:01.773802,0.0,0.0
2024-11-13 21:55:01.875092,0.0,0.0
2024-11-13 21:55:01.974882,0.0,0.0
2024-11-13 21:55:02.075336,0.0,0.0
2024-11-13 21:55:02.175873,0.0,0.0
2024-11-13 21:55:02.276322,0.0,0.0
2024-11-13 21:55:02.377082,0.0,0.0
2024-11-13 21:55:02.477385,0.0,0.0
2024-11-13 21:55:02.577508,0.0,0.0
2024-11-13 21:55:02.678238,0.0,0.0
2024-11-13 21:55:02.778299,0.0,0.0
2024-11-13 21:55:02.878727,0.0,0.0
2024-11-13 21:55:02.979263,0.0,0.0
2024-11-13 21:55:03.079614,0.0,0.0
2024-11-13 21:55:03.180364,0.0,0.0
2024-11-13 21:55:03.280735,0.0,0.0
2024-11-13 21:55:03.381246,0.0,0.0
2024-11-13 21:55:03.481686,0.0,0.0
2024-11-13 21:55:03.582431,0.0,0.0
2024-11-13 21:55:03.682609,0.0,0.0
2024-11-13 21:55:03.783164,0.0,0.0
2024-11-13 21:55:03.883600,0.0,0.0
2024-11-13 21:55:03.984299,0.0,0.0
2024-11-13 21:55:04.084999,0.0,0.0
2024-11-13 21:55:04.184967,0.0,0.0
2024-11-13 21:55:04.285305,0.0,0.0
2024-11-13 21:55:04.385756,0.0,0.0
2024-11-13 21:55:04.486601,0.0,0.0
2024-11-13 21:55:04.587347,0.0,0.0
2024-11-13 21:55:04.688134,0.0,0.0
2024-11-13 21:55:04.788302,0.0,0.0
2024-11-13 21:55:04.889310,0.0,0.0
2024-11-13 21:55:04.989496,0.0,0.0
2024-11-13 21:55:05.089944,0.0,0.0
2024-11-13 21:55:05.190649,0.0,0.0
2024-11-13 21:55:05.291505,0.0,0.0
2024-11-13 21:55:05.391820,0.0,0.0
2024-11-13 21:55:05.492815,0.0,0.0
2024-11-13 21:55:05.592915,0.0,0.0
2024-11-13 21:55:05.693583,0.0,0.0
2024-11-13 21:55:05.794213,0.0,0.0
2024-11-13 21:55:05.894196,0.0,0.0
2024-11-13 21:55:05.994719,0.0,0.0
2024-11-13 21:55:06.095201,0.0,0.0
2024-11-13 21:55:06.196100,0.0,0.0
2024-11-13 21:55:06.296092,0.0,0.0
2024-11-13 21:55:06.396514,0.0,0.0
2024-11-13 21:55:06.496949,0.0,0.0
2024-11-13 21:55:06.597292,0.0,0.0
2024-11-13 21:55:06.698307,0.0,0.0
2024-11-13 21:55:06.798537,0.0,0.0
2024-11-13 21:55:06.899531,0.0,0.0
2024-11-13 21:55:06.999554,0.0,0.0
2024-11-13 21:55:07.100035,0.0,0.0
2024-11-13 21:55:07.200521,0.0,0.0
2024-11-13 21:55:07.301682,0.0,0.0
2024-11-13 21:55:07.401509,0.0,0.0
2024-11-13 21:55:07.502126,0.0,0.0
2024-11-13 21:55:07.602378,0.0,0.0
2024-11-13 21:55:07.702866,0.0,0.0
2024-11-13 21:55:07.804045,0.0,0.0
2024-11-13 21:55:07.904267,0.0,0.0
2024-11-13 21:55:08.004639,0.0,0.0
2024-11-13 21:55:08.105049,0.0,0.0
2024-11-13 21:55:08.205342,0.0,0.0
2024-11-13 21:55:08.306195,0.0,0.0
2024-11-13 21:55:08.407723,0.0,0.0
2024-11-13 21:55:08.508675,0.0,0.0
2024-11-13 21:55:08.609271,0.0,0.0
2024-11-13 21:55:08.709795,0.0,0.0
2024-11-13 21:55:08.809296,0.0,0.0
2024-11-13 21:55:08.909448,0.0,0.0
2024-11-13 21:55:09.009938,0.0,0.0
2024-11-13 21:55:09.111640,0.0,0.0
2024-11-13 21:55:09.210730,0.0,0.0
2024-11-13 21:55:09.311061,0.0,0.0
2024-11-13 21:55:09.412133,0.0,0.0
2024-11-13 21:55:09.511761,0.0,0.0
2024-11-13 21:55:09.612862,0.0,0.0
2024-11-13 21:55:09.713154,0.0,0.0
2024-11-13 21:55:09.813292,0.0,0.0
2024-11-13 21:55:09.913858,0.0,0.0
2024-11-13 21:55:10.014084,0.0,0.0
2024-11-13 21:55:10.114580,0.0,0.0
2024-11-13 21:55:10.214926,0.0,0.0
2024-11-13 21:55:10.315667,0.0,0.0
2024-11-13 21:55:10.415698,0.0,0.0
2024-11-13 21:55:10.517662,0.0,0.0
2024-11-13 21:55:10.617703,0.0,0.0
2024-11-13 21:55:10.718060,0.0,0.0
2024-11-13 21:55:10.817881,0.0,0.0
2024-11-13 21:55:10.918397,0.0,0.0
2024-11-13 21:55:11.018604,0.0,0.0
2024-11-13 21:55:11.119246,0.0,0.0
2024-11-13 21:55:11.219595,0.0,0.0
2024-11-13 21:55:11.320039,0.0,0.0
2024-11-13 21:55:11.420617,0.0,0.0
2024-11-13 21:55:11.520941,0.0,0.0
2024-11-13 21:55:11.621605,0.0,0.0
2024-11-13 21:55:11.722158,0.0,0.0
2024-11-13 21:55:11.822741,0.0,0.0
2024-11-13 21:55:11.922734,0.0,0.0
2024-11-13 21:55:12.023229,0.0,0.0
2024-11-13 21:55:12.123591,0.0,0.0
2024-11-13 21:55:12.224203,0.0,0.0
2024-11-13 21:55:12.324814,0.0,0.0
2024-11-13 21:55:12.425543,0.0,0.0
2024-11-13 21:55:12.526032,0.0,0.0
2024-11-13 21:55:12.626091,0.0,0.0
2024-11-13 21:55:12.726897,0.0,0.0
2024-11-13 21:55:12.827573,0.0,0.0
2024-11-13 21:55:12.927535,0.0,0.0
2024-11-13 21:55:13.028356,0.0,0.0
2024-11-13 21:55:13.128580,0.0,0.0
2024-11-13 21:55:13.228976,0.0,0.0
2024-11-13 21:55:13.330157,0.0,0.0
2024-11-13 21:55:13.430049,0.0,0.0
2024-11-13 21:55:13.530540,0.0,0.0
2024-11-13 21:55:13.631220,0.0,0.0
2024-11-13 21:55:13.731885,0.0,0.0
2024-11-13 21:55:13.832239,0.0,0.0
2024-11-13 21:55:13.932716,0.0,0.0
2024-11-13 21:55:14.033244,0.0,0.0
2024-11-13 21:55:14.133486,0.0,0.0
2024-11-13 21:55:14.233848,0.0,0.0
2024-11-13 21:55:14.334729,0.0,0.0
2024-11-13 21:55:14.435016,0.0,0.0
2024-11-13 21:55:14.535547,0.0,0.0
2024-11-13 21:55:14.635630,0.0,0.0
2024-11-13 21:55:14.736201,0.0,0.0
2024-11-13 21:55:14.836479,0.0,0.0
2024-11-13 21:55:14.936961,0.0,0.0
2024-11-13 21:55:15.037373,0.0,0.0
2024-11-13 21:55:15.137873,0.0,0.0
2024-11-13 21:55:15.238223,0.0,0.0
2024-11-13 21:55:15.338956,0.0,0.0
2024-11-13 21:55:15.439305,0.0,0.0
2024-11-13 21:55:15.540428,0.0,0.0
2024-11-13 21:55:15.640382,0.0,0.0
2024-11-13 21:55:15.740625,0.0,0.0
2024-11-13 21:55:15.840947,0.0,0.0
2024-11-13 21:55:15.941551,0.0,0.0
2024-11-13 21:55:16.041900,0.0,0.0
2024-11-13 21:55:16.142321,0.0,0.0
2024-11-13 21:55:16.242970,0.0,0.0
2024-11-13 21:55:16.343466,0.0,0.0
2024-11-13 21:55:16.444165,0.0,0.0
2024-11-13 21:55:16.544506,0.0,0.0
2024-11-13 21:55:16.645057,0.0,0.0
2024-11-13 21:55:16.745276,0.0,0.0
2024-11-13 21:55:16.845909,0.0,0.0
2024-11-13 21:55:16.946453,0.0,0.0
2024-11-13 21:55:17.047249,0.0,0.0
2024-11-13 21:55:17.147662,0.0,0.0
2024-11-13 21:55:17.247706,0.0,0.0
2024-11-13 21:55:17.348198,0.0,0.0
2024-11-13 21:55:17.448732,0.0,0.0
2024-11-13 21:55:17.549163,0.0,0.0
2024-11-13 21:55:17.649688,0.0,0.0
2024-11-13 21:55:17.750145,0.0,0.0
2024-11-13 21:55:17.850675,0.0,0.0
2024-11-13 21:55:17.951265,0.0,0.0
2024-11-13 21:55:18.051425,0.0,0.0
2024-11-13 21:55:18.152942,0.0,0.0
2024-11-13 21:55:18.253367,0.0,0.0
2024-11-13 21:55:18.353295,0.0,0.0
2024-11-13 21:55:18.453852,0.0,0.0
2024-11-13 21:55:18.554272,0.0,0.0
2024-11-13 21:55:18.655019,0.0,0.0
2024-11-13 21:55:18.755324,0.0,0.0
2024-11-13 21:55:18.855960,0.0,0.0
2024-11-13 21:55:18.956768,0.0,0.0
2024-11-13 21:55:19.056827,0.0,0.0
2024-11-13 21:55:19.157527,0.0,0.0
2024-11-13 21:55:19.257755,0.0,0.0
2024-11-13 21:55:19.358655,0.0,0.0
2024-11-13 21:55:19.459000,0.0,0.0
2024-11-13 21:55:19.559503,0.0,0.0
2024-11-13 21:55:19.660055,0.0,0.0
2024-11-13 21:55:19.760625,0.0,0.0
2024-11-13 21:55:19.861531,0.0,0.0
2024-11-13 21:55:19.961621,0.0,0.0
2024-11-13 21:55:20.062080,0.0,0.0
2024-11-13 21:55:20.162444,0.0,0.0
2024-11-13 21:55:20.262899,0.0,0.0
2024-11-13 21:55:20.363589,0.0,0.0
2024-11-13 21:55:20.464070,0.0,0.0
2024-11-13 21:55:20.564949,0.0,0.0
2024-11-13 21:55:20.664706,0.0,0.0
2024-11-13 21:55:20.765227,0.0,0.0
2024-11-13 21:55:20.865488,0.0,0.0
2024-11-13 21:55:20.966218,0.0,0.0
2024-11-13 21:55:21.067134,0.0,0.0
2024-11-13 21:55:21.167352,0.0,0.0
2024-11-13 21:55:21.267790,0.0,0.0
2024-11-13 21:55:21.368223,0.0,0.0
2024-11-13 21:55:21.469030,0.0,0.0
2024-11-13 21:55:21.569157,0.0,0.0
2024-11-13 21:55:21.669823,0.0,0.0
2024-11-13 21:55:21.770594,0.0,0.0
2024-11-13 21:55:21.870745,0.0,0.0
2024-11-13 21:55:21.971409,0.0,0.0
2024-11-13 21:55:22.071590,0.0,0.0
2024-11-13 21:55:22.172634,0.0,0.0
2024-11-13 21:55:22.273439,0.0,0.0
2024-11-13 21:55:22.372722,0.0,0.0
2024-11-13 21:55:22.473399,0.0,0.0
2024-11-13 21:55:22.575240,0.0,0.0
2024-11-13 21:55:22.674464,0.0,0.0
2024-11-13 21:55:22.775378,0.0,0.0
2024-11-13 21:55:22.875290,0.0,0.0
2024-11-13 21:55:22.975736,0.0,0.0
2024-11-13 21:55:23.076018,0.0,0.0
2024-11-13 21:55:23.176439,0.0,0.0
2024-11-13 21:55:23.277053,0.0,0.0
2024-11-13 21:55:23.377803,0.0,0.0
2024-11-13 21:55:23.478145,0.0,0.0
2024-11-13 21:55:23.579658,0.0,0.0
2024-11-13 21:55:23.680433,0.0,0.0
2024-11-13 21:55:23.780011,0.0,0.0
2024-11-13 21:55:23.880726,0.0,0.0
2024-11-13 21:55:23.981131,0.0,0.0
2024-11-13 21:55:24.081142,0.0,0.0
2024-11-13 21:55:24.181558,0.0,0.0
2024-11-13 21:55:24.282186,0.0,0.0
2024-11-13 21:55:24.382695,0.0,0.0
2024-11-13 21:55:24.482873,0.0,0.0
2024-11-13 21:55:24.583742,0.0,0.0
2024-11-13 21:55:24.684454,0.0,0.0
2024-11-13 21:55:24.784538,0.0,0.0
2024-11-13 21:55:24.885508,0.0,0.0
2024-11-13 21:55:24.985721,0.0,0.0
2024-11-13 21:55:25.085911,0.0,0.0
2024-11-13 21:55:25.186146,0.0,0.0
2024-11-13 21:55:25.287451,0.0,0.0
2024-11-13 21:55:25.387140,0.0,0.0
2024-11-13 21:55:25.487640,0.0,0.0
2024-11-13 21:55:25.587881,0.0,0.0
2024-11-13 21:55:25.688220,0.0,0.0
2024-11-13 21:55:25.788743,0.0,0.0
2024-11-13 21:55:25.888903,0.0,0.0
2024-11-13 21:55:25.989507,0.0,0.0
2024-11-13 21:55:26.089865,0.0,0.0
2024-11-13 21:55:26.190851,0.0,0.0
2024-11-13 21:55:26.291377,0.0,0.0
2024-11-13 21:55:26.391890,0.0,0.0
2024-11-13 21:55:26.492423,0.0,0.0
2024-11-13 21:55:26.594033,0.0,0.0
2024-11-13 21:55:26.693055,0.0,0.0
2024-11-13 21:55:26.793893,0.0,0.0
2024-11-13 21:55:26.893864,0.0,0.0
2024-11-13 21:55:26.994519,0.0,0.0
2024-11-13 21:55:27.094749,0.0,0.0
2024-11-13 21:55:27.196054,0.0,0.0
2024-11-13 21:55:27.296189,0.0,0.0
2024-11-13 21:55:27.396665,0.0,0.0
2024-11-13 21:55:27.497073,0.0,0.0
2024-11-13 21:55:27.566594,0.0,0.20000000298023224
2024-11-13 21:55:27.666579,0.0,0.20000000298023224
2024-11-13 21:55:27.767083,0.0,0.20000000298023224
2024-11-13 21:55:27.867922,0.0,0.20000000298023224
2024-11-13 21:55:27.968024,0.0,0.20000000298023224
2024-11-13 21:55:28.068257,0.0,0.20000000298023224
2024-11-13 21:55:28.168831,0.0,0.20000000298023224
2024-11-13 21:55:28.269372,0.0,0.20000000298023224
2024-11-13 21:55:28.370643,0.0,0.20000000298023224
2024-11-13 21:55:28.470546,0.0,0.20000000298023224
2024-11-13 21:55:28.584752,0.0,0.0
2024-11-13 21:55:28.685409,0.0,0.0
2024-11-13 21:55:28.786238,0.0,0.0
2024-11-13 21:55:28.886350,0.0,0.0
2024-11-13 21:55:28.986875,0.0,0.0
2024-11-13 21:55:29.087171,0.0,0.0
2024-11-13 21:55:29.187715,0.0,0.0
2024-11-13 21:55:29.277026,0.0,0.20000000298023224
2024-11-13 21:55:29.377562,0.0,0.20000000298023224
2024-11-13 21:55:29.478414,0.0,0.20000000298023224
2024-11-13 21:55:29.578863,0.0,0.20000000298023224
2024-11-13 21:55:29.679080,0.0,0.20000000298023224
2024-11-13 21:55:29.809257,0.0,0.0
2024-11-13 21:55:29.909119,0.0,0.0
2024-11-13 21:55:30.010100,0.0,0.0
2024-11-13 21:55:30.110239,0.0,0.0
2024-11-13 21:55:30.211354,0.0,0.0
2024-11-13 21:55:30.311613,0.0,0.0
2024-11-13 21:55:30.408467,-1.0,0.0
2024-11-13 21:55:30.508956,-1.0,0.0
2024-11-13 21:55:30.609649,-1.0,0.0
2024-11-13 21:55:30.710125,-1.0,0.0
2024-11-13 21:55:30.810069,-1.0,0.0
2024-11-13 21:55:30.908824,-1.0,0.0
2024-11-13 21:55:30.942256,-1.0,0.0
2024-11-13 21:55:31.042511,-1.0,0.0
2024-11-13 21:55:31.143650,-1.0,0.0
2024-11-13 21:55:31.244361,-1.0,0.0
2024-11-13 21:55:31.345466,-1.0,0.0
2024-11-13 21:55:31.445344,-1.0,0.0
2024-11-13 21:55:31.546021,-1.0,0.0
2024-11-13 21:55:31.647165,-1.0,0.0
2024-11-13 21:55:31.747007,-1.0,0.0
2024-11-13 21:55:31.847780,-1.0,0.0
2024-11-13 21:55:31.948034,-1.0,0.0
2024-11-13 21:55:32.063841,0.0,0.0
2024-11-13 21:55:32.164151,0.0,0.0
2024-11-13 21:55:32.264572,0.0,0.0
2024-11-13 21:55:32.365024,0.0,0.0
2024-11-13 21:55:32.465969,0.0,0.0
2024-11-13 21:55:32.566314,0.0,0.0
2024-11-13 21:55:32.673061,1.0,0.0
2024-11-13 21:55:32.773246,1.0,0.0
2024-11-13 21:55:32.873797,1.0,0.0
2024-11-13 21:55:32.974342,1.0,0.0
2024-11-13 21:55:33.074563,1.0,0.0
2024-11-13 21:55:33.175210,1.0,0.0
2024-11-13 21:55:33.275893,1.0,0.0
2024-11-13 21:55:33.376032,1.0,0.0
2024-11-13 21:55:33.477237,1.0,0.0
2024-11-13 21:55:33.578246,1.0,0.0
2024-11-13 21:55:33.679112,1.0,0.0
2024-11-13 21:55:33.779228,1.0,0.0
2024-11-13 21:55:33.879444,1.0,0.0
2024-11-13 21:55:33.979705,1.0,0.0
2024-11-13 21:55:34.080190,1.0,0.0
2024-11-13 21:55:34.180773,1.0,0.0
2024-11-13 21:55:34.281568,1.0,0.0
2024-11-13 21:55:34.382120,1.0,0.0
2024-11-13 21:55:34.482167,1.0,0.0
2024-11-13 21:55:34.582564,1.0,0.0
2024-11-13 21:55:34.683245,1.0,0.0
2024-11-13 21:55:34.783523,1.0,0.0
2024-11-13 21:55:34.884269,1.0,0.0
2024-11-13 21:55:34.984414,1.0,0.0
2024-11-13 21:55:35.085784,1.0,0.0
2024-11-13 21:55:35.187247,1.0,0.0
2024-11-13 21:55:35.287979,1.0,0.0
2024-11-13 21:55:35.388768,1.0,0.0
2024-11-13 21:55:35.489283,1.0,0.0
2024-11-13 21:55:35.589487,1.0,0.0
2024-11-13 21:55:35.690506,1.0,0.0
2024-11-13 21:55:35.791743,1.0,0.0
2024-11-13 21:55:35.892373,1.0,0.0
2024-11-13 21:55:35.993393,1.0,0.0
2024-11-13 21:55:36.093603,1.0,0.0
2024-11-13 21:55:36.236894,0.0,0.0
2024-11-13 21:55:36.337448,0.0,0.0
2024-11-13 21:55:36.439104,0.0,0.0
2024-11-13 21:55:36.539237,0.0,0.0
2024-11-13 21:55:36.639321,0.0,0.0
2024-11-13 21:55:36.739866,0.0,0.0
